CustomEQ_Audio_Response
Add a redundant line for comment and simplicity of file process
5922,3632812500    -0,0060056712
5923,8281250000    -0,0060024606
5925,2929687500    -0,0059992524
5926,7578125000    -0,0059960464
5928,2226562500    -0,0059928427
5929,6875000000    -0,0059896413
5931,1523437500    -0,0059864422
5932,6171875000    -0,0059832454
5934,0820312500    -0,0059800509
5935,5468750000    -0,0059768587
5937,0117187500    -0,0059736687
5938,4765625000    -0,0059704811
5939,9414062500    -0,0059672957
5941,4062500000    -0,0059641125
5942,8710937500    -0,0059609317
5944,3359375000    -0,0059577531
5945,8007812500    -0,0059545768
5947,2656250000    -0,0059514028
5948,7304687500    -0,0059482310
5950,1953125000    -0,0059450615
5951,6601562500    -0,0059418943
5953,1250000000    -0,0059387293
5954,5898437500    -0,0059355666
5956,0546875000    -0,0059324061
5957,5195312500    -0,0059292479
5958,9843750000    -0,0059260919
5960,4492187500    -0,0059229382
5961,9140625000    -0,0059197867
5963,3789062500    -0,0059166375
5964,8437500000    -0,0059134905
5966,3085937500    -0,0059103457
5967,7734375000    -0,0059072032
5969,2382812500    -0,0059040630
5970,7031250000    -0,0059009249
5972,1679687500    -0,0058977891
5973,6328125000    -0,0058946555
5975,0976562500    -0,0058915242
5976,5625000000    -0,0058883950
5978,0273437500    -0,0058852681
5979,4921875000    -0,0058821435
5980,9570312500    -0,0058790210
5982,4218750000    -0,0058759007
5983,8867187500    -0,0058727827
5985,3515625000    -0,0058696669
5986,8164062500    -0,0058665533
5988,2812500000    -0,0058634419
5989,7460937500    -0,0058603327
5991,2109375000    -0,0058572257
5992,6757812500    -0,0058541209
5994,1406250000    -0,0058510183
5995,6054687500    -0,0058479180
5997,0703125000    -0,0058448198
5998,5351562500    -0,0058417238
6000,0000000000    -0,0058386300
6001,4648437500    -0,0058355384
6002,9296875000    -0,0058324489
6004,3945312500    -0,0058293617
6005,8593750000    -0,0058262766
6007,3242187500    -0,0058231938
6008,7890625000    -0,0058201131
6010,2539062500    -0,0058170346
6011,7187500000    -0,0058139582
6013,1835937500    -0,0058108841
6014,6484375000    -0,0058078121
6016,1132812500    -0,0058047423
6017,5781250000    -0,0058016746
6019,0429687500    -0,0057986091
6020,5078125000    -0,0057955458
6021,9726562500    -0,0057924846
6023,4375000000    -0,0057894256
6024,9023437500    -0,0057863688
6026,3671875000    -0,0057833141
6027,8320312500    -0,0057802616
6029,2968750000    -0,0057772112
6030,7617187500    -0,0057741630
6032,2265625000    -0,0057711169
6033,6914062500    -0,0057680730
6035,1562500000    -0,0057650312
6036,6210937500    -0,0057619915
6038,0859375000    -0,0057589540
6039,5507812500    -0,0057559186
6041,0156250000    -0,0057528854
6042,4804687500    -0,0057498543
6043,9453125000    -0,0057468253
6045,4101562500    -0,0057437985
6046,8750000000    -0,0057407738
6048,3398437500    -0,0057377512
6049,8046875000    -0,0057347308
6051,2695312500    -0,0057317124
6052,7343750000    -0,0057286962
6054,1992187500    -0,0057256821
6055,6640625000    -0,0057226701
6057,1289062500    -0,0057196603
6058,5937500000    -0,0057166525
6060,0585937500    -0,0057136469
6061,5234375000    -0,0057106433
6062,9882812500    -0,0057076419
6064,4531250000    -0,0057046426
6065,9179687500    -0,0057016454
6067,3828125000    -0,0056986502
6068,8476562500    -0,0056956572
6070,3125000000    -0,0056926663
6071,7773437500    -0,0056896775
6073,2421875000    -0,0056866907
6074,7070312500    -0,0056837061
6076,1718750000    -0,0056807235
6077,6367187500    -0,0056777431
6079,1015625000    -0,0056747647
6080,5664062500    -0,0056717884
6082,0312500000    -0,0056688142
6083,4960937500    -0,0056658420
6084,9609375000    -0,0056628720
6086,4257812500    -0,0056599040
6087,8906250000    -0,0056569381
6089,3554687500    -0,0056539742
6090,8203125000    -0,0056510125
6092,2851562500    -0,0056480528
6093,7500000000    -0,0056450952
6095,2148437500    -0,0056421396
6096,6796875000    -0,0056391861
6098,1445312500    -0,0056362346
6099,6093750000    -0,0056332853
6101,0742187500    -0,0056303379
6102,5390625000    -0,0056273927
6104,0039062500    -0,0056244494
6105,4687500000    -0,0056215083
6106,9335937500    -0,0056185691
6108,3984375000    -0,0056156321
6109,8632812500    -0,0056126970
6111,3281250000    -0,0056097641
6112,7929687500    -0,0056068331
6114,2578125000    -0,0056039042
6115,7226562500    -0,0056009774
6117,1875000000    -0,0055980525
6118,6523437500    -0,0055951297
6120,1171875000    -0,0055922090
6121,5820312500    -0,0055892903
6123,0468750000    -0,0055863736
6124,5117187500    -0,0055834589
6125,9765625000    -0,0055805462
6127,4414062500    -0,0055776356
6128,9062500000    -0,0055747270
6130,3710937500    -0,0055718204
6131,8359375000    -0,0055689159
6133,3007812500    -0,0055660133
6134,7656250000    -0,0055631128
6136,2304687500    -0,0055602143
6137,6953125000    -0,0055573177
6139,1601562500    -0,0055544232
6140,6250000000    -0,0055515307
6142,0898437500    -0,0055486403
6143,5546875000    -0,0055457518
6145,0195312500    -0,0055428653
6146,4843750000    -0,0055399808
6147,9492187500    -0,0055370983
6149,4140625000    -0,0055342178
6150,8789062500    -0,0055313393
6152,3437500000    -0,0055284628
6153,8085937500    -0,0055255883
6155,2734375000    -0,0055227158
6156,7382812500    -0,0055198452
6158,2031250000    -0,0055169767
6159,6679687500    -0,0055141101
6161,1328125000    -0,0055112455
6162,5976562500    -0,0055083829
6164,0625000000    -0,0055055222
6165,5273437500    -0,0055026636
6166,9921875000    -0,0054998069
6168,4570312500    -0,0054969522
6169,9218750000    -0,0054940994
6171,3867187500    -0,0054912487
6172,8515625000    -0,0054883998
6174,3164062500    -0,0054855530
6175,7812500000    -0,0054827081
6177,2460937500    -0,0054798652
6178,7109375000    -0,0054770243
6180,1757812500    -0,0054741853
6181,6406250000    -0,0054713482
6183,1054687500    -0,0054685131
6184,5703125000    -0,0054656800
6186,0351562500    -0,0054628488
6187,5000000000    -0,0054600196
6188,9648437500    -0,0054571923
6190,4296875000    -0,0054543669
6191,8945312500    -0,0054515435
6193,3593750000    -0,0054487221
6194,8242187500    -0,0054459026
6196,2890625000    -0,0054430850
6197,7539062500    -0,0054402693
6199,2187500000    -0,0054374556
6200,6835937500    -0,0054346439
6202,1484375000    -0,0054318340
6203,6132812500    -0,0054290261
6205,0781250000    -0,0054262201
6206,5429687500    -0,0054234161
6208,0078125000    -0,0054206140
6209,4726562500    -0,0054178137
6210,9375000000    -0,0054150155
6212,4023437500    -0,0054122191
6213,8671875000    -0,0054094246
6215,3320312500    -0,0054066321
6216,7968750000    -0,0054038415
6218,2617187500    -0,0054010528
6219,7265625000    -0,0053982660
6221,1914062500    -0,0053954811
6222,6562500000    -0,0053926981
6224,1210937500    -0,0053899170
6225,5859375000    -0,0053871379
6227,0507812500    -0,0053843606
6228,5156250000    -0,0053815852
6229,9804687500    -0,0053788118
6231,4453125000    -0,0053760402
6232,9101562500    -0,0053732705
6234,3750000000    -0,0053705027
6235,8398437500    -0,0053677369
6237,3046875000    -0,0053649729
6238,7695312500    -0,0053622107
6240,2343750000    -0,0053594505
6241,6992187500    -0,0053566922
6243,1640625000    -0,0053539357
6244,6289062500    -0,0053511812
6246,0937500000    -0,0053484285
6247,5585937500    -0,0053456777
6249,0234375000    -0,0053429287
6250,4882812500    -0,0053401817
6251,9531250000    -0,0053374365
6253,4179687500    -0,0053346931
6254,8828125000    -0,0053319517
6256,3476562500    -0,0053292121
6257,8125000000    -0,0053264744
6259,2773437500    -0,0053237386
6260,7421875000    -0,0053210046
6262,2070312500    -0,0053182724
6263,6718750000    -0,0053155422
6265,1367187500    -0,0053128138
6266,6015625000    -0,0053100872
6268,0664062500    -0,0053073625
6269,5312500000    -0,0053046397
6270,9960937500    -0,0053019187
6272,4609375000    -0,0052991996
6273,9257812500    -0,0052964823
6275,3906250000    -0,0052937668
6276,8554687500    -0,0052910532
6278,3203125000    -0,0052883415
6279,7851562500    -0,0052856316
6281,2500000000    -0,0052829235
6282,7148437500    -0,0052802173
6284,1796875000    -0,0052775129
6285,6445312500    -0,0052748103
6287,1093750000    -0,0052721096
6288,5742187500    -0,0052694107
6290,0390625000    -0,0052667136
6291,5039062500    -0,0052640184
6292,9687500000    -0,0052613250
6294,4335937500    -0,0052586334
6295,8984375000    -0,0052559436
6297,3632812500    -0,0052532557
6298,8281250000    -0,0052505696
6300,2929687500    -0,0052478853
6301,7578125000    -0,0052452028
6303,2226562500    -0,0052425221
6304,6875000000    -0,0052398433
6306,1523437500    -0,0052371662
6307,6171875000    -0,0052344910
6309,0820312500    -0,0052318176
6310,5468750000    -0,0052291460
6312,0117187500    -0,0052264762
6313,4765625000    -0,0052238082
6314,9414062500    -0,0052211420
6316,4062500000    -0,0052184776
6317,8710937500    -0,0052158150
6319,3359375000    -0,0052131542
6320,8007812500    -0,0052104952
6322,2656250000    -0,0052078380
6323,7304687500    -0,0052051826
6325,1953125000    -0,0052025289
6326,6601562500    -0,0051998771
6328,1250000000    -0,0051972271
6329,5898437500    -0,0051945788
6331,0546875000    -0,0051919323
6332,5195312500    -0,0051892876
6333,9843750000    -0,0051866447
6335,4492187500    -0,0051840036
6336,9140625000    -0,0051813643
6338,3789062500    -0,0051787267
6339,8437500000    -0,0051760909
6341,3085937500    -0,0051734569
6342,7734375000    -0,0051708246
6344,2382812500    -0,0051681941
6345,7031250000    -0,0051655654
6347,1679687500    -0,0051629385
6348,6328125000    -0,0051603133
6350,0976562500    -0,0051576899
6351,5625000000    -0,0051550683
6353,0273437500    -0,0051524484
6354,4921875000    -0,0051498303
6355,9570312500    -0,0051472139
6357,4218750000    -0,0051445993
6358,8867187500    -0,0051419864
6360,3515625000    -0,0051393753
6361,8164062500    -0,0051367660
6363,2812500000    -0,0051341584
6364,7460937500    -0,0051315526
6366,2109375000    -0,0051289485
6367,6757812500    -0,0051263461
6369,1406250000    -0,0051237455
6370,6054687500    -0,0051211466
6372,0703125000    -0,0051185495
6373,5351562500    -0,0051159541
6375,0000000000    -0,0051133605
6376,4648437500    -0,0051107686
6377,9296875000    -0,0051081784
6379,3945312500    -0,0051055900
6380,8593750000    -0,0051030033
6382,3242187500    -0,0051004183
6383,7890625000    -0,0050978350
6385,2539062500    -0,0050952535
6386,7187500000    -0,0050926737
6388,1835937500    -0,0050900957
6389,6484375000    -0,0050875193
6391,1132812500    -0,0050849447
6392,5781250000    -0,0050823718
6394,0429687500    -0,0050798006
6395,5078125000    -0,0050772312
6396,9726562500    -0,0050746634
6398,4375000000    -0,0050720974
6399,9023437500    -0,0050695331
6401,3671875000    -0,0050669705
6402,8320312500    -0,0050644096
6404,2968750000    -0,0050618504
6405,7617187500    -0,0050592929
6407,2265625000    -0,0050567371
6408,6914062500    -0,0050541830
6410,1562500000    -0,0050516306
6411,6210937500    -0,0050490800
6413,0859375000    -0,0050465310
6414,5507812500    -0,0050439837
6416,0156250000    -0,0050414381
6417,4804687500    -0,0050388942
6418,9453125000    -0,0050363521
6420,4101562500    -0,0050338116
6421,8750000000    -0,0050312727
6423,3398437500    -0,0050287356
6424,8046875000    -0,0050262002
6426,2695312500    -0,0050236664
6427,7343750000    -0,0050211344
6429,1992187500    -0,0050186040
6430,6640625000    -0,0050160753
6432,1289062500    -0,0050135483
6433,5937500000    -0,0050110229
6435,0585937500    -0,0050084993
6436,5234375000    -0,0050059773
6437,9882812500    -0,0050034570
6439,4531250000    -0,0050009383
6440,9179687500    -0,0049984214
6442,3828125000    -0,0049959061
6443,8476562500    -0,0049933924
6445,3125000000    -0,0049908805
6446,7773437500    -0,0049883702
6448,2421875000    -0,0049858615
6449,7070312500    -0,0049833545
6451,1718750000    -0,0049808492
6452,6367187500    -0,0049783456
6454,1015625000    -0,0049758436
6455,5664062500    -0,0049733432
6457,0312500000    -0,0049708446
6458,4960937500    -0,0049683475
6459,9609375000    -0,0049658522
6461,4257812500    -0,0049633584
6462,8906250000    -0,0049608664
6464,3554687500    -0,0049583759
6465,8203125000    -0,0049558871
6467,2851562500    -0,0049534000
6468,7500000000    -0,0049509145
6470,2148437500    -0,0049484307
6471,6796875000    -0,0049459485
6473,1445312500    -0,0049434679
6474,6093750000    -0,0049409890
6476,0742187500    -0,0049385117
6477,5390625000    -0,0049360360
6479,0039062500    -0,0049335620
6480,4687500000    -0,0049310896
6481,9335937500    -0,0049286188
6483,3984375000    -0,0049261497
6484,8632812500    -0,0049236822
6486,3281250000    -0,0049212163
6487,7929687500    -0,0049187520
6489,2578125000    -0,0049162894
6490,7226562500    -0,0049138284
6492,1875000000    -0,0049113690
6493,6523437500    -0,0049089113
6495,1171875000    -0,0049064551
6496,5820312500    -0,0049040006
6498,0468750000    -0,0049015477
6499,5117187500    -0,0048990964
6500,9765625000    -0,0048966467
6502,4414062500    -0,0048941986
6503,9062500000    -0,0048917521
6505,3710937500    -0,0048893073
6506,8359375000    -0,0048868640
6508,3007812500    -0,0048844224
6509,7656250000    -0,0048819823
6511,2304687500    -0,0048795439
6512,6953125000    -0,0048771070
6514,1601562500    -0,0048746718
6515,6250000000    -0,0048722382
6517,0898437500    -0,0048698061
6518,5546875000    -0,0048673757
6520,0195312500    -0,0048649468
6521,4843750000    -0,0048625196
6522,9492187500    -0,0048600939
6524,4140625000    -0,0048576698
6525,8789062500    -0,0048552473
6527,3437500000    -0,0048528264
6528,8085937500    -0,0048504071
6530,2734375000    -0,0048479894
6531,7382812500    -0,0048455733
6533,2031250000    -0,0048431587
6534,6679687500    -0,0048407457
6536,1328125000    -0,0048383343
6537,5976562500    -0,0048359245
6539,0625000000    -0,0048335163
6540,5273437500    -0,0048311096
6541,9921875000    -0,0048287045
6543,4570312500    -0,0048263010
6544,9218750000    -0,0048238990
6546,3867187500    -0,0048214986
6547,8515625000    -0,0048190998
6549,3164062500    -0,0048167026
6550,7812500000    -0,0048143069
6552,2460937500    -0,0048119128
6553,7109375000    -0,0048095202
6555,1757812500    -0,0048071292
6556,6406250000    -0,0048047398
6558,1054687500    -0,0048023520
6559,5703125000    -0,0047999656
6561,0351562500    -0,0047975809
6562,5000000000    -0,0047951977
6563,9648437500    -0,0047928160
6565,4296875000    -0,0047904360
6566,8945312500    -0,0047880574
6568,3593750000    -0,0047856804
6569,8242187500    -0,0047833050
6571,2890625000    -0,0047809311
6572,7539062500    -0,0047785587
6574,2187500000    -0,0047761879
6575,6835937500    -0,0047738187
6577,1484375000    -0,0047714510
6578,6132812500    -0,0047690848
6580,0781250000    -0,0047667201
6581,5429687500    -0,0047643570
6583,0078125000    -0,0047619955
6584,4726562500    -0,0047596354
6585,9375000000    -0,0047572769
6587,4023437500    -0,0047549200
6588,8671875000    -0,0047525646
6590,3320312500    -0,0047502107
6591,7968750000    -0,0047478583
6593,2617187500    -0,0047455074
6594,7265625000    -0,0047431581
6596,1914062500    -0,0047408103
6597,6562500000    -0,0047384641
6599,1210937500    -0,0047361193
6600,5859375000    -0,0047337761
6602,0507812500    -0,0047314344
6603,5156250000    -0,0047290942
6604,9804687500    -0,0047267555
6606,4453125000    -0,0047244184
6607,9101562500    -0,0047220827
6609,3750000000    -0,0047197486
6610,8398437500    -0,0047174160
6612,3046875000    -0,0047150849
6613,7695312500    -0,0047127553
6615,2343750000    -0,0047104272
6616,6992187500    -0,0047081006
6618,1640625000    -0,0047057756
6619,6289062500    -0,0047034520
6621,0937500000    -0,0047011299
6622,5585937500    -0,0046988094
6624,0234375000    -0,0046964903
6625,4882812500    -0,0046941727
6626,9531250000    -0,0046918567
6628,4179687500    -0,0046895421
6629,8828125000    -0,0046872290
6631,3476562500    -0,0046849175
6632,8125000000    -0,0046826074
6634,2773437500    -0,0046802988
6635,7421875000    -0,0046779917
6637,2070312500    -0,0046756860
6638,6718750000    -0,0046733819
6640,1367187500    -0,0046710793
6641,6015625000    -0,0046687781
6643,0664062500    -0,0046664784
6644,5312500000    -0,0046641803
6645,9960937500    -0,0046618836
6647,4609375000    -0,0046595883
6648,9257812500    -0,0046572946
6650,3906250000    -0,0046550023
6651,8554687500    -0,0046527115
6653,3203125000    -0,0046504222
6654,7851562500    -0,0046481343
6656,2500000000    -0,0046458480
6657,7148437500    -0,0046435631
6659,1796875000    -0,0046412796
6660,6445312500    -0,0046389977
6662,1093750000    -0,0046367172
6663,5742187500    -0,0046344381
6665,0390625000    -0,0046321606
6666,5039062500    -0,0046298845
6667,9687500000    -0,0046276098
6669,4335937500    -0,0046253367
6670,8984375000    -0,0046230650
6672,3632812500    -0,0046207947
6673,8281250000    -0,0046185259
6675,2929687500    -0,0046162586
6676,7578125000    -0,0046139927
6678,2226562500    -0,0046117282
6679,6875000000    -0,0046094653
6681,1523437500    -0,0046072037
6682,6171875000    -0,0046049437
6684,0820312500    -0,0046026850
6685,5468750000    -0,0046004279
6687,0117187500    -0,0045981721
6688,4765625000    -0,0045959178
6689,9414062500    -0,0045936650
6691,4062500000    -0,0045914136
6692,8710937500    -0,0045891636
6694,3359375000    -0,0045869151
6695,8007812500    -0,0045846680
6697,2656250000    -0,0045824224
6698,7304687500    -0,0045801782
6700,1953125000    -0,0045779354
6701,6601562500    -0,0045756941
6703,1250000000    -0,0045734542
6704,5898437500    -0,0045712157
6706,0546875000    -0,0045689787
6707,5195312500    -0,0045667431
6708,9843750000    -0,0045645089
6710,4492187500    -0,0045622762
6711,9140625000    -0,0045600448
6713,3789062500    -0,0045578149
6714,8437500000    -0,0045555865
6716,3085937500    -0,0045533594
6717,7734375000    -0,0045511338
6719,2382812500    -0,0045489096
6720,7031250000    -0,0045466868
6722,1679687500    -0,0045444654
6723,6328125000    -0,0045422455
6725,0976562500    -0,0045400269
6726,5625000000    -0,0045378098
6728,0273437500    -0,0045355941
6729,4921875000    -0,0045333798
6730,9570312500    -0,0045311669
6732,4218750000    -0,0045289554
6733,8867187500    -0,0045267453
6735,3515625000    -0,0045245367
6736,8164062500    -0,0045223294
6738,2812500000    -0,0045201235
6739,7460937500    -0,0045179191
6741,2109375000    -0,0045157160
6742,6757812500    -0,0045135144
6744,1406250000    -0,0045113141
6745,6054687500    -0,0045091153
6747,0703125000    -0,0045069178
6748,5351562500    -0,0045047218
6750,0000000000    -0,0045025271
6751,4648437500    -0,0045003339
6752,9296875000    -0,0044981420
6754,3945312500    -0,0044959515
6755,8593750000    -0,0044937624
6757,3242187500    -0,0044915747
6758,7890625000    -0,0044893884
6760,2539062500    -0,0044872035
6761,7187500000    -0,0044850200
6763,1835937500    -0,0044828378
6764,6484375000    -0,0044806570
6766,1132812500    -0,0044784777
6767,5781250000    -0,0044762996
6769,0429687500    -0,0044741230
6770,5078125000    -0,0044719478
6771,9726562500    -0,0044697739
6773,4375000000    -0,0044676014
6774,9023437500    -0,0044654303
6776,3671875000    -0,0044632606
6777,8320312500    -0,0044610922
6779,2968750000    -0,0044589252
6780,7617187500    -0,0044567596
6782,2265625000    -0,0044545953
6783,6914062500    -0,0044524325
6785,1562500000    -0,0044502709
6786,6210937500    -0,0044481108
6788,0859375000    -0,0044459520
6789,5507812500    -0,0044437946
6791,0156250000    -0,0044416385
6792,4804687500    -0,0044394838
6793,9453125000    -0,0044373305
6795,4101562500    -0,0044351785
6796,8750000000    -0,0044330279
6798,3398437500    -0,0044308787
6799,8046875000    -0,0044287308
6801,2695312500    -0,0044265842
6802,7343750000    -0,0044244390
6804,1992187500    -0,0044222952
6805,6640625000    -0,0044201527
6807,1289062500    -0,0044180116
6808,5937500000    -0,0044158718
6810,0585937500    -0,0044137334
6811,5234375000    -0,0044115963
6812,9882812500    -0,0044094605
6814,4531250000    -0,0044073261
6815,9179687500    -0,0044051931
6817,3828125000    -0,0044030614
6818,8476562500    -0,0044009310
6820,3125000000    -0,0043988020
6821,7773437500    -0,0043966743
6823,2421875000    -0,0043945479
6824,7070312500    -0,0043924229
6826,1718750000    -0,0043902992
6827,6367187500    -0,0043881769
6829,1015625000    -0,0043860559
6830,5664062500    -0,0043839362
6832,0312500000    -0,0043818179
6833,4960937500    -0,0043797009
6834,9609375000    -0,0043775852
6836,4257812500    -0,0043754708
6837,8906250000    -0,0043733578
6839,3554687500    -0,0043712461
6840,8203125000    -0,0043691357
6842,2851562500    -0,0043670267
6843,7500000000    -0,0043649190
6845,2148437500    -0,0043628126
6846,6796875000    -0,0043607075
6848,1445312500    -0,0043586037
6849,6093750000    -0,0043565013
6851,0742187500    -0,0043544002
6852,5390625000    -0,0043523004
6854,0039062500    -0,0043502019
6855,4687500000    -0,0043481047
6856,9335937500    -0,0043460088
6858,3984375000    -0,0043439143
6859,8632812500    -0,0043418210
6861,3281250000    -0,0043397291
6862,7929687500    -0,0043376385
6864,2578125000    -0,0043355491
6865,7226562500    -0,0043334611
6867,1875000000    -0,0043313744
6868,6523437500    -0,0043292890
6870,1171875000    -0,0043272049
6871,5820312500    -0,0043251222
6873,0468750000    -0,0043230407
6874,5117187500    -0,0043209605
6875,9765625000    -0,0043188816
6877,4414062500    -0,0043168040
6878,9062500000    -0,0043147277
6880,3710937500    -0,0043126527
6881,8359375000    -0,0043105790
6883,3007812500    -0,0043085066
6884,7656250000    -0,0043064355
6886,2304687500    -0,0043043657
6887,6953125000    -0,0043022971
6889,1601562500    -0,0043002299
6890,6250000000    -0,0042981639
6892,0898437500    -0,0042960993
6893,5546875000    -0,0042940359
6895,0195312500    -0,0042919738
6896,4843750000    -0,0042899130
6897,9492187500    -0,0042878535
6899,4140625000    -0,0042857952
6900,8789062500    -0,0042837382
6902,3437500000    -0,0042816826
6903,8085937500    -0,0042796282
6905,2734375000    -0,0042775750
6906,7382812500    -0,0042755232
6908,2031250000    -0,0042734726
6909,6679687500    -0,0042714233
6911,1328125000    -0,0042693753
6912,5976562500    -0,0042673286
6914,0625000000    -0,0042652831
6915,5273437500    -0,0042632389
6916,9921875000    -0,0042611959
6918,4570312500    -0,0042591543
6919,9218750000    -0,0042571139
6921,3867187500    -0,0042550747
6922,8515625000    -0,0042530369
6924,3164062500    -0,0042510003
6925,7812500000    -0,0042489649
6927,2460937500    -0,0042469309
6928,7109375000    -0,0042448980
6930,1757812500    -0,0042428665
6931,6406250000    -0,0042408362
6933,1054687500    -0,0042388072
6934,5703125000    -0,0042367794
6936,0351562500    -0,0042347529
6937,5000000000    -0,0042327276
6938,9648437500    -0,0042307036
6940,4296875000    -0,0042286808
6941,8945312500    -0,0042266593
6943,3593750000    -0,0042246391
6944,8242187500    -0,0042226201
6946,2890625000    -0,0042206023
6947,7539062500    -0,0042185858
6949,2187500000    -0,0042165705
6950,6835937500    -0,0042145565
6952,1484375000    -0,0042125438
6953,6132812500    -0,0042105322
6955,0781250000    -0,0042085220
6956,5429687500    -0,0042065129
6958,0078125000    -0,0042045051
6959,4726562500    -0,0042024986
6960,9375000000    -0,0042004933
6962,4023437500    -0,0041984892
6963,8671875000    -0,0041964863
6965,3320312500    -0,0041944847
6966,7968750000    -0,0041924844
6968,2617187500    -0,0041904852
6969,7265625000    -0,0041884873
6971,1914062500    -0,0041864907
6972,6562500000    -0,0041844952
6974,1210937500    -0,0041825010
6975,5859375000    -0,0041805080
6977,0507812500    -0,0041785163
6978,5156250000    -0,0041765257
6979,9804687500    -0,0041745364
6981,4453125000    -0,0041725484
6982,9101562500    -0,0041705615
6984,3750000000    -0,0041685759
6985,8398437500    -0,0041665915
6987,3046875000    -0,0041646083
6988,7695312500    -0,0041626264
6990,2343750000    -0,0041606456
6991,6992187500    -0,0041586661
6993,1640625000    -0,0041566878
6994,6289062500    -0,0041547107
6996,0937500000    -0,0041527348
6997,5585937500    -0,0041507602
6999,0234375000    -0,0041487867
7000,4882812500    -0,0041468145
7001,9531250000    -0,0041448435
7003,4179687500    -0,0041428736
7004,8828125000    -0,0041409050
7006,3476562500    -0,0041389376
7007,8125000000    -0,0041369715
7009,2773437500    -0,0041350065
7010,7421875000    -0,0041330427
7012,2070312500    -0,0041310801
7013,6718750000    -0,0041291188
7015,1367187500    -0,0041271586
7016,6015625000    -0,0041251996
7018,0664062500    -0,0041232419
7019,5312500000    -0,0041212853
7020,9960937500    -0,0041193299
7022,4609375000    -0,0041173758
7023,9257812500    -0,0041154228
7025,3906250000    -0,0041134710
7026,8554687500    -0,0041115205
7028,3203125000    -0,0041095711
7029,7851562500    -0,0041076229
7031,2500000000    -0,0041056759
7032,7148437500    -0,0041037301
7034,1796875000    -0,0041017855
7035,6445312500    -0,0040998420
7037,1093750000    -0,0040978998
7038,5742187500    -0,0040959587
7040,0390625000    -0,0040940189
7041,5039062500    -0,0040920802
7042,9687500000    -0,0040901427
7044,4335937500    -0,0040882064
7045,8984375000    -0,0040862712
7047,3632812500    -0,0040843373
7048,8281250000    -0,0040824045
7050,2929687500    -0,0040804729
7051,7578125000    -0,0040785425
7053,2226562500    -0,0040766133
7054,6875000000    -0,0040746852
7056,1523437500    -0,0040727583
7057,6171875000    -0,0040708326
7059,0820312500    -0,0040689081
7060,5468750000    -0,0040669847
7062,0117187500    -0,0040650626
7063,4765625000    -0,0040631415
7064,9414062500    -0,0040612217
7066,4062500000    -0,0040593030
7067,8710937500    -0,0040573855
7069,3359375000    -0,0040554692
7070,8007812500    -0,0040535540
7072,2656250000    -0,0040516400
7073,7304687500    -0,0040497271
7075,1953125000    -0,0040478155
7076,6601562500    -0,0040459049
7078,1250000000    -0,0040439956
7079,5898437500    -0,0040420874
7081,0546875000    -0,0040401804
7082,5195312500    -0,0040382745
7083,9843750000    -0,0040363698
7085,4492187500    -0,0040344662
7086,9140625000    -0,0040325638
7088,3789062500    -0,0040306626
7089,8437500000    -0,0040287625
7091,3085937500    -0,0040268635
7092,7734375000    -0,0040249657
7094,2382812500    -0,0040230691
7095,7031250000    -0,0040211736
7097,1679687500    -0,0040192793
7098,6328125000    -0,0040173861
7100,0976562500    -0,0040154940
7101,5625000000    -0,0040136031
7103,0273437500    -0,0040117134
7104,4921875000    -0,0040098248
7105,9570312500    -0,0040079373
7107,4218750000    -0,0040060510
7108,8867187500    -0,0040041659
7110,3515625000    -0,0040022818
7111,8164062500    -0,0040003989
7113,2812500000    -0,0039985172
7114,7460937500    -0,0039966366
7116,2109375000    -0,0039947571
7117,6757812500    -0,0039928788
7119,1406250000    -0,0039910016
7120,6054687500    -0,0039891255
7122,0703125000    -0,0039872506
7123,5351562500    -0,0039853768
7125,0000000000    -0,0039835041
7126,4648437500    -0,0039816326
7127,9296875000    -0,0039797622
7129,3945312500    -0,0039778929
7130,8593750000    -0,0039760248
7132,3242187500    -0,0039741577
7133,7890625000    -0,0039722919
7135,2539062500    -0,0039704271
7136,7187500000    -0,0039685635
7138,1835937500    -0,0039667009
7139,6484375000    -0,0039648396
7141,1132812500    -0,0039629793
7142,5781250000    -0,0039611201
7144,0429687500    -0,0039592621
7145,5078125000    -0,0039574052
7146,9726562500    -0,0039555494
7148,4375000000    -0,0039536948
7149,9023437500    -0,0039518412
7151,3671875000    -0,0039499888
7152,8320312500    -0,0039481375
7154,2968750000    -0,0039462873
7155,7617187500    -0,0039444382
7157,2265625000    -0,0039425902
7158,6914062500    -0,0039407433
7160,1562500000    -0,0039388976
7161,6210937500    -0,0039370529
7163,0859375000    -0,0039352094
7164,5507812500    -0,0039333670
7166,0156250000    -0,0039315257
7167,4804687500    -0,0039296855
7168,9453125000    -0,0039278464
7170,4101562500    -0,0039260084
7171,8750000000    -0,0039241715
7173,3398437500    -0,0039223357
7174,8046875000    -0,0039205010
7176,2695312500    -0,0039186674
7177,7343750000    -0,0039168349
7179,1992187500    -0,0039150035
7180,6640625000    -0,0039131732
7182,1289062500    -0,0039113441
7183,5937500000    -0,0039095160
7185,0585937500    -0,0039076890
7186,5234375000    -0,0039058631
7187,9882812500    -0,0039040383
7189,4531250000    -0,0039022145
7190,9179687500    -0,0039003919
7192,3828125000    -0,0038985704
7193,8476562500    -0,0038967500
7195,3125000000    -0,0038949306
7196,7773437500    -0,0038931124
7198,2421875000    -0,0038912952
